Number of clicks on similar products,Number of similar products purchased so far,Average rating given to similar products,Median purchasing price (in rupees),Rating of the product,Brand of the product,Customer review sentiment score (overall),Price of the product,Probability for the product to be recommended to the person,User_ID,Product_ID,Gender_male,Holiday_Yes,Season_spring,Season_summer,Season_winter,Geographical locations_mountains,Geographical locations_plains
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
-1.2240880416539068,-1.1625538806239561,2.9,0.4202862983641308,-1.1564323807496246,Forest Essentials,0.0,-0.32794797102762113,0.1,5090,7105,False,True,False,False,True,False,True
0.19036038433167551,0.33143427982914886,4.4,-0.6306633979322868,0.65156648351103,Manyavar Mohey,0.7,-0.3789578701775935,0.8,6963,9680,True,False,False,True,False,False,True
-0.7820729085334123,-0.6023083204540417,3.3,-0.23655726182113018,-0.6742993502801168,Wildcraft,0.5,-0.32794797102762113,0.6,8808,4374,False,True,False,False,True,True,False
0.6323755174521699,0.8916798399990632,4.7,-0.8605586439971281,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,656,6807,True,False,False,False,True,True,False
-0.42846080203701675,-0.2288112803407655,3.8,-0.5978212199230237,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,9323,6408,False,False,False,True,False,False,True
-1.135685015029808,-0.975805360567318,3.2,0.0918645182715003,-0.7948326078974939,Fastrack,0.2,-0.3789578701775935,0.3,5161,8785,True,False,False,False,True,False,True
0.8975845973244666,1.0784283600557014,4.7,-0.6963477539508128,0.8926329987457843,Wildcraft,0.9,-0.22592817272767632,1.0,5731,7577,False,False,False,False,True,False,True
-0.07484869554062118,0.14468575977251075,4.3,-0.5649790419137607,0.4104999682762768,Lee,0.8,-0.4299677693275659,0.9,2815,795,True,False,False,True,False,False,True
-0.8704759351575112,-0.7890568405106799,3.2,0.4202862983641308,-0.7948326078974939,Patanjali Ayurved (Health Care),0.1,-0.32794797102762113,0.2,9209,4437,False,True,False,False,True,False,True
0.6323755174521699,0.8916798399990632,4.7,-0.8277164659878651,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,8860,6807,True,False,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.7291899319600759,0.04890019542414492,Manyavar Mohey,0.7,-0.48097766847753837,0.8,634,5985,False,False,False,True,False,False,True
-1.047281988405709,-0.975805360567318,2.9,0.0918645182715003,-1.1564323807496246,Wildcraft,0.0,-0.27693807187764874,0.1,8272,2983,True,True,False,False,True,False,True
0.2787634109557744,0.518182799885787,4.5,-0.5978212199230237,0.65156648351103,Flying Machine,0.8,-0.4299677693275659,0.9,6072,6079,False,False,False,False,True,False,True
-0.6936698819093134,-0.41555980039740364,3.7,-0.8605586439971281,-0.31269957742798593,Sugar Cosmetics,0.6,-0.48097766847753837,0.7,8086,758,True,False,False,True,False,False,False
-1.3124910682780058,-1.1625538806239561,2.9,1.0771298585493918,-1.1564323807496246,Wildcraft,0.0,-0.32794797102762113,0.1,5651,7073,False,True,False,False,True,False,True
0.013554331083477719,0.33143427982914886,4.4,-0.7291899319600759,0.65156648351103,Urban Ladder,0.7,-0.3789578701775935,0.8,1902,4420,True,False,False,True,False,False,True
0.9859876239485655,1.2651768801123395,4.8,-0.23655726182113018,1.0131662563631618,Lakme Ayurveda,0.9,-0.22592817272767632,1.0,1024,4802,False,False,False,False,True,False,True
-0.3400577754129179,-0.04206276028412738,4.1,-0.762032109969339,0.16943345304152257,Head Hunters,0.8,-0.48097766847753837,0.9,4971,2358,True,False,False,True,False,False,False
0.3671664375798733,0.7049313199424251,4.6,-0.794874287978602,0.7720997411284076,Manyavar Mohey,0.9,-0.1749182735777039,1.0,5563,8939,False,False,False,False,True,False,True
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
-1.2240880416539068,-1.1625538806239561,2.9,0.4202862983641308,-1.1564323807496246,Forest Essentials,0.0,-0.32794797102762113,0.1,5090,7105,False,True,False,False,True,False,True
0.19036038433167551,0.33143427982914886,4.4,-0.6306633979322868,0.65156648351103,Manyavar Mohey,0.7,-0.3789578701775935,0.8,6963,9680,True,False,False,True,False,False,True
-0.7820729085334123,-0.6023083204540417,3.3,-0.23655726182113018,-0.6742993502801168,Wildcraft,0.5,-0.32794797102762113,0.6,8808,4374,False,True,False,False,True,True,False
0.6323755174521699,0.8916798399990632,4.7,-0.8605586439971281,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,656,6807,True,False,False,False,True,True,False
-0.42846080203701675,-0.2288112803407655,3.8,-0.5978212199230237,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,9323,6408,False,False,False,True,False,False,True
-1.135685015029808,-0.975805360567318,3.2,0.0918645182715003,-0.7948326078974939,Fastrack,0.2,-0.3789578701775935,0.3,5161,8785,True,False,False,False,True,False,True
0.8975845973244666,1.0784283600557014,4.7,-0.6963477539508128,0.8926329987457843,Wildcraft,0.9,-0.22592817272767632,1.0,5731,7577,False,False,False,False,True,False,True
-0.07484869554062118,0.14468575977251075,4.3,-0.5649790419137607,0.4104999682762768,Lee,0.8,-0.4299677693275659,0.9,2815,795,True,False,False,True,False,False,True
-0.8704759351575112,-0.7890568405106799,3.2,0.4202862983641308,-0.7948326078974939,Patanjali Ayurved (Health Care),0.1,-0.32794797102762113,0.2,9209,4437,False,True,False,False,True,False,True
0.6323755174521699,0.8916798399990632,4.7,-0.8277164659878651,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,8860,6807,True,False,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.7291899319600759,0.04890019542414492,Manyavar Mohey,0.7,-0.48097766847753837,0.8,634,5985,False,False,False,True,False,False,True
-1.047281988405709,-0.975805360567318,2.9,0.0918645182715003,-1.1564323807496246,Wildcraft,0.0,-0.27693807187764874,0.1,8272,2983,True,True,False,False,True,False,True
0.2787634109557744,0.518182799885787,4.5,-0.5978212199230237,0.65156648351103,Flying Machine,0.8,-0.4299677693275659,0.9,6072,6079,False,False,False,False,True,False,True
-0.6936698819093134,-0.41555980039740364,3.7,-0.8605586439971281,-0.31269957742798593,Sugar Cosmetics,0.6,-0.48097766847753837,0.7,8086,758,True,False,False,True,False,False,False
-1.3124910682780058,-1.1625538806239561,2.9,1.0771298585493918,-1.1564323807496246,Wildcraft,0.0,-0.32794797102762113,0.1,5651,7073,False,True,False,False,True,False,True
0.013554331083477719,0.33143427982914886,4.4,-0.7291899319600759,0.65156648351103,Urban Ladder,0.7,-0.3789578701775935,0.8,1902,4420,True,False,False,True,False,False,True
0.9859876239485655,1.2651768801123395,4.8,-0.23655726182113018,1.0131662563631618,Lakme Ayurveda,0.9,-0.22592817272767632,1.0,1024,4802,False,False,False,False,True,False,True
-0.3400577754129179,-0.04206276028412738,4.1,-0.762032109969339,0.16943345304152257,Head Hunters,0.8,-0.48097766847753837,0.9,4971,2358,True,False,False,True,False,False,False
0.3671664375798733,0.7049313199424251,4.6,-0.794874287978602,0.7720997411284076,Manyavar Mohey,0.9,-0.1749182735777039,1.0,5563,8939,False,False,False,False,True,False,True
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
-1.2240880416539068,-1.1625538806239561,2.9,0.4202862983641308,-1.1564323807496246,Forest Essentials,0.0,-0.32794797102762113,0.1,5090,7105,False,True,False,False,True,False,True
0.19036038433167551,0.33143427982914886,4.4,-0.6306633979322868,0.65156648351103,Manyavar Mohey,0.7,-0.3789578701775935,0.8,6963,9680,True,False,False,True,False,False,True
-0.7820729085334123,-0.6023083204540417,3.3,-0.23655726182113018,-0.6742993502801168,Wildcraft,0.5,-0.32794797102762113,0.6,8808,4374,False,True,False,False,True,True,False
0.6323755174521699,0.8916798399990632,4.7,-0.8605586439971281,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,656,6807,True,False,False,False,True,True,False
-0.42846080203701675,-0.2288112803407655,3.8,-0.5978212199230237,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,9323,6408,False,False,False,True,False,False,True
-1.135685015029808,-0.975805360567318,3.2,0.0918645182715003,-0.7948326078974939,Fastrack,0.2,-0.3789578701775935,0.3,5161,8785,True,False,False,False,True,False,True
0.8975845973244666,1.0784283600557014,4.7,-0.6963477539508128,0.8926329987457843,Wildcraft,0.9,-0.22592817272767632,1.0,5731,7577,False,False,False,False,True,False,True
-0.07484869554062118,0.14468575977251075,4.3,-0.5649790419137607,0.4104999682762768,Lee,0.8,-0.4299677693275659,0.9,2815,795,True,False,False,True,False,False,True
-0.8704759351575112,-0.7890568405106799,3.2,0.4202862983641308,-0.7948326078974939,Patanjali Ayurved (Health Care),0.1,-0.32794797102762113,0.2,9209,4437,False,True,False,False,True,False,True
0.6323755174521699,0.8916798399990632,4.7,-0.8277164659878651,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,8860,6807,True,False,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.7291899319600759,0.04890019542414492,Manyavar Mohey,0.7,-0.48097766847753837,0.8,634,5985,False,False,False,True,False,False,True
-1.047281988405709,-0.975805360567318,2.9,0.0918645182715003,-1.1564323807496246,Wildcraft,0.0,-0.27693807187764874,0.1,8272,2983,True,True,False,False,True,False,True
0.2787634109557744,0.518182799885787,4.5,-0.5978212199230237,0.65156648351103,Flying Machine,0.8,-0.4299677693275659,0.9,6072,6079,False,False,False,False,True,False,True
-0.6936698819093134,-0.41555980039740364,3.7,-0.8605586439971281,-0.31269957742798593,Sugar Cosmetics,0.6,-0.48097766847753837,0.7,8086,758,True,False,False,True,False,False,False
-1.3124910682780058,-1.1625538806239561,2.9,1.0771298585493918,-1.1564323807496246,Wildcraft,0.0,-0.32794797102762113,0.1,5651,7073,False,True,False,False,True,False,True
0.013554331083477719,0.33143427982914886,4.4,-0.7291899319600759,0.65156648351103,Urban Ladder,0.7,-0.3789578701775935,0.8,1902,4420,True,False,False,True,False,False,True
0.9859876239485655,1.2651768801123395,4.8,-0.23655726182113018,1.0131662563631618,Lakme Ayurveda,0.9,-0.22592817272767632,1.0,1024,4802,False,False,False,False,True,False,True
-0.3400577754129179,-0.04206276028412738,4.1,-0.762032109969339,0.16943345304152257,Head Hunters,0.8,-0.48097766847753837,0.9,4971,2358,True,False,False,True,False,False,False
0.3671664375798733,0.7049313199424251,4.6,-0.794874287978602,0.7720997411284076,Manyavar Mohey,0.9,-0.1749182735777039,1.0,5563,8939,False,False,False,False,True,False,True
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
-1.2240880416539068,-1.1625538806239561,2.9,0.4202862983641308,-1.1564323807496246,Forest Essentials,0.0,-0.32794797102762113,0.1,5090,7105,False,True,False,False,True,False,True
0.19036038433167551,0.33143427982914886,4.4,-0.6306633979322868,0.65156648351103,Manyavar Mohey,0.7,-0.3789578701775935,0.8,6963,9680,True,False,False,True,False,False,True
-0.7820729085334123,-0.6023083204540417,3.3,-0.23655726182113018,-0.6742993502801168,Wildcraft,0.5,-0.32794797102762113,0.6,8808,4374,False,True,False,False,True,True,False
0.6323755174521699,0.8916798399990632,4.7,-0.8605586439971281,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,656,6807,True,False,False,False,True,True,False
-0.42846080203701675,-0.2288112803407655,3.8,-0.5978212199230237,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,9323,6408,False,False,False,True,False,False,True
-1.135685015029808,-0.975805360567318,3.2,0.0918645182715003,-0.7948326078974939,Fastrack,0.2,-0.3789578701775935,0.3,5161,8785,True,False,False,False,True,False,True
0.8975845973244666,1.0784283600557014,4.7,-0.6963477539508128,0.8926329987457843,Wildcraft,0.9,-0.22592817272767632,1.0,5731,7577,False,False,False,False,True,False,True
-0.07484869554062118,0.14468575977251075,4.3,-0.5649790419137607,0.4104999682762768,Lee,0.8,-0.4299677693275659,0.9,2815,795,True,False,False,True,False,False,True
-0.8704759351575112,-0.7890568405106799,3.2,0.4202862983641308,-0.7948326078974939,Patanjali Ayurved (Health Care),0.1,-0.32794797102762113,0.2,9209,4437,False,True,False,False,True,False,True
0.6323755174521699,0.8916798399990632,4.7,-0.8277164659878651,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,8860,6807,True,False,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.7291899319600759,0.04890019542414492,Manyavar Mohey,0.7,-0.48097766847753837,0.8,634,5985,False,False,False,True,False,False,True
-1.047281988405709,-0.975805360567318,2.9,0.0918645182715003,-1.1564323807496246,Wildcraft,0.0,-0.27693807187764874,0.1,8272,2983,True,True,False,False,True,False,True
0.2787634109557744,0.518182799885787,4.5,-0.5978212199230237,0.65156648351103,Flying Machine,0.8,-0.4299677693275659,0.9,6072,6079,False,False,False,False,True,False,True
-0.6936698819093134,-0.41555980039740364,3.7,-0.8605586439971281,-0.31269957742798593,Sugar Cosmetics,0.6,-0.48097766847753837,0.7,8086,758,True,False,False,True,False,False,False
-1.3124910682780058,-1.1625538806239561,2.9,1.0771298585493918,-1.1564323807496246,Wildcraft,0.0,-0.32794797102762113,0.1,5651,7073,False,True,False,False,True,False,True
0.013554331083477719,0.33143427982914886,4.4,-0.7291899319600759,0.65156648351103,Urban Ladder,0.7,-0.3789578701775935,0.8,1902,4420,True,False,False,True,False,False,True
0.9859876239485655,1.2651768801123395,4.8,-0.23655726182113018,1.0131662563631618,Lakme Ayurveda,0.9,-0.22592817272767632,1.0,1024,4802,False,False,False,False,True,False,True
-0.3400577754129179,-0.04206276028412738,4.1,-0.762032109969339,0.16943345304152257,Head Hunters,0.8,-0.48097766847753837,0.9,4971,2358,True,False,False,True,False,False,False
0.3671664375798733,0.7049313199424251,4.6,-0.794874287978602,0.7720997411284076,Manyavar Mohey,0.9,-0.1749182735777039,1.0,5563,8939,False,False,False,False,True,False,True
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
-1.2240880416539068,-1.1625538806239561,2.9,0.4202862983641308,-1.1564323807496246,Forest Essentials,0.0,-0.32794797102762113,0.1,5090,7105,False,True,False,False,True,False,True
0.19036038433167551,0.33143427982914886,4.4,-0.6306633979322868,0.65156648351103,Manyavar Mohey,0.7,-0.3789578701775935,0.8,6963,9680,True,False,False,True,False,False,True
-0.7820729085334123,-0.6023083204540417,3.3,-0.23655726182113018,-0.6742993502801168,Wildcraft,0.5,-0.32794797102762113,0.6,8808,4374,False,True,False,False,True,True,False
0.6323755174521699,0.8916798399990632,4.7,-0.8605586439971281,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,656,6807,True,False,False,False,True,True,False
-0.42846080203701675,-0.2288112803407655,3.8,-0.5978212199230237,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,9323,6408,False,False,False,True,False,False,True
-1.135685015029808,-0.975805360567318,3.2,0.0918645182715003,-0.7948326078974939,Fastrack,0.2,-0.3789578701775935,0.3,5161,8785,True,False,False,False,True,False,True
0.8975845973244666,1.0784283600557014,4.7,-0.6963477539508128,0.8926329987457843,Wildcraft,0.9,-0.22592817272767632,1.0,5731,7577,False,False,False,False,True,False,True
-0.07484869554062118,0.14468575977251075,4.3,-0.5649790419137607,0.4104999682762768,Lee,0.8,-0.4299677693275659,0.9,2815,795,True,False,False,True,False,False,True
-0.8704759351575112,-0.7890568405106799,3.2,0.4202862983641308,-0.7948326078974939,Patanjali Ayurved (Health Care),0.1,-0.32794797102762113,0.2,9209,4437,False,True,False,False,True,False,True
0.6323755174521699,0.8916798399990632,4.7,-0.8277164659878651,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,8860,6807,True,False,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.7291899319600759,0.04890019542414492,Manyavar Mohey,0.7,-0.48097766847753837,0.8,634,5985,False,False,False,True,False,False,True
-1.047281988405709,-0.975805360567318,2.9,0.0918645182715003,-1.1564323807496246,Wildcraft,0.0,-0.27693807187764874,0.1,8272,2983,True,True,False,False,True,False,True
0.2787634109557744,0.518182799885787,4.5,-0.5978212199230237,0.65156648351103,Flying Machine,0.8,-0.4299677693275659,0.9,6072,6079,False,False,False,False,True,False,True
-0.6936698819093134,-0.41555980039740364,3.7,-0.8605586439971281,-0.31269957742798593,Sugar Cosmetics,0.6,-0.48097766847753837,0.7,8086,758,True,False,False,True,False,False,False
-1.3124910682780058,-1.1625538806239561,2.9,1.0771298585493918,-1.1564323807496246,Wildcraft,0.0,-0.32794797102762113,0.1,5651,7073,False,True,False,False,True,False,True
0.013554331083477719,0.33143427982914886,4.4,-0.7291899319600759,0.65156648351103,Urban Ladder,0.7,-0.3789578701775935,0.8,1902,4420,True,False,False,True,False,False,True
0.9859876239485655,1.2651768801123395,4.8,-0.23655726182113018,1.0131662563631618,Lakme Ayurveda,0.9,-0.22592817272767632,1.0,1024,4802,False,False,False,False,True,False,True
-0.3400577754129179,-0.04206276028412738,4.1,-0.762032109969339,0.16943345304152257,Head Hunters,0.8,-0.48097766847753837,0.9,4971,2358,True,False,False,True,False,False,False
0.3671664375798733,0.7049313199424251,4.6,-0.794874287978602,0.7720997411284076,Manyavar Mohey,0.9,-0.1749182735777039,1.0,5563,8939,False,False,False,False,True,False,True
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
-1.2240880416539068,-1.1625538806239561,2.9,0.4202862983641308,-1.1564323807496246,Forest Essentials,0.0,-0.32794797102762113,0.1,5090,7105,False,True,False,False,True,False,True
0.19036038433167551,0.33143427982914886,4.4,-0.6306633979322868,0.65156648351103,Manyavar Mohey,0.7,-0.3789578701775935,0.8,6963,9680,True,False,False,True,False,False,True
-0.7820729085334123,-0.6023083204540417,3.3,-0.23655726182113018,-0.6742993502801168,Wildcraft,0.5,-0.32794797102762113,0.6,8808,4374,False,True,False,False,True,True,False
0.6323755174521699,0.8916798399990632,4.7,-0.8605586439971281,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,656,6807,True,False,False,False,True,True,False
-0.42846080203701675,-0.2288112803407655,3.8,-0.5978212199230237,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,9323,6408,False,False,False,True,False,False,True
-1.135685015029808,-0.975805360567318,3.2,0.0918645182715003,-0.7948326078974939,Fastrack,0.2,-0.3789578701775935,0.3,5161,8785,True,False,False,False,True,False,True
0.8975845973244666,1.0784283600557014,4.7,-0.6963477539508128,0.8926329987457843,Wildcraft,0.9,-0.22592817272767632,1.0,5731,7577,False,False,False,False,True,False,True
-0.07484869554062118,0.14468575977251075,4.3,-0.5649790419137607,0.4104999682762768,Lee,0.8,-0.4299677693275659,0.9,2815,795,True,False,False,True,False,False,True
-0.8704759351575112,-0.7890568405106799,3.2,0.4202862983641308,-0.7948326078974939,Patanjali Ayurved (Health Care),0.1,-0.32794797102762113,0.2,9209,4437,False,True,False,False,True,False,True
0.6323755174521699,0.8916798399990632,4.7,-0.8277164659878651,0.8926329987457843,Pepe Jeans London,0.9,-0.1749182735777039,1.0,8860,6807,True,False,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.7291899319600759,0.04890019542414492,Manyavar Mohey,0.7,-0.48097766847753837,0.8,634,5985,False,False,False,True,False,False,True
-1.047281988405709,-0.975805360567318,2.9,0.0918645182715003,-1.1564323807496246,Wildcraft,0.0,-0.27693807187764874,0.1,8272,2983,True,True,False,False,True,False,True
0.2787634109557744,0.518182799885787,4.5,-0.5978212199230237,0.65156648351103,Flying Machine,0.8,-0.4299677693275659,0.9,6072,6079,False,False,False,False,True,False,True
-0.6936698819093134,-0.41555980039740364,3.7,-0.8605586439971281,-0.31269957742798593,Sugar Cosmetics,0.6,-0.48097766847753837,0.7,8086,758,True,False,False,True,False,False,False
-1.3124910682780058,-1.1625538806239561,2.9,1.0771298585493918,-1.1564323807496246,Wildcraft,0.0,-0.32794797102762113,0.1,5651,7073,False,True,False,False,True,False,True
0.013554331083477719,0.33143427982914886,4.4,-0.7291899319600759,0.65156648351103,Urban Ladder,0.7,-0.3789578701775935,0.8,1902,4420,True,False,False,True,False,False,True
0.9859876239485655,1.2651768801123395,4.8,-0.23655726182113018,1.0131662563631618,Lakme Ayurveda,0.9,-0.22592817272767632,1.0,1024,4802,False,False,False,False,True,False,True
-0.3400577754129179,-0.04206276028412738,4.1,-0.762032109969339,0.16943345304152257,Head Hunters,0.8,-0.48097766847753837,0.9,4971,2358,True,False,False,True,False,False,False
0.3671664375798733,0.7049313199424251,4.6,-0.794874287978602,0.7720997411284076,Manyavar Mohey,0.9,-0.1749182735777039,1.0,5563,8939,False,False,False,False,True,False,True
-0.16325172216472006,-0.04206276028412738,4.2,-0.8277164659878651,0.2899667106588992,Pepe Jeans London,0.8,-0.4299677693275659,0.9,1969,7118,True,False,False,True,False,False,True
1.1627936771967633,1.4519254001689776,4.9,1.4055516386420224,1.1336995139805386,Wakefit,0.9,-0.1239083744277315,1.0,6434,8044,False,True,False,False,True,True,False
0.1019573577075766,0.33143427982914886,4.5,-0.5649790419137607,0.7720997411284076,Wildcraft,0.8,-0.3789578701775935,0.9,2432,7411,True,False,False,False,True,False,True
-0.42846080203701675,-0.2288112803407655,3.8,-0.762032109969339,-0.07163306219323166,Johnson & Johnson,0.7,-0.48097766847753837,0.8,1312,6408,False,False,False,True,False,False,True
-0.9588789617816101,-0.7890568405106799,3.1,0.7487080784567612,-1.0358991231322476,Lakme Ayurveda,0.0,-0.27693807187764874,0.1,400,5676,True,True,False,True,False,False,False
0.5439724908280711,0.7049313199424251,4.6,-0.5649790419137607,0.8926329987457843,Pepperfry,0.9,-0.1749182735777039,1.0,9717,3866,True,False,False,True,False,False,True
